STATE,CONSTITUENCY,YEAR,% ELECTORS,% VOTES,AGE,CATEGORY,GENERAL VOTES,NAME,PARTY,POSTAL VOTES,SEX,SYMBOL,VOTES
Uttar Pradesh,Jaunpur,2014,2.35,4.32,55,GEN,43397,DR. K. P. YADAV,AAAP,74,M,Broom,43471
Uttar Pradesh,Jaunpur,2014,0.14,0.26,36,GEN,2607,RAVISHANKAR,SUCI,1,M,Glass,2608
Uttar Pradesh,Jaunpur,2014,0.13,0.23,40,GEN,2329,RAJESH PRAJAPATI,SaDa,0,M,Frying Pan,2329
Uttar Pradesh,Jaunpur,2014,1.06,1.95,27,GEN,19633,SHAHABUDDIN,RUC,3,M,Sewing,19636
Uttar Pradesh,Jaunpur,2014,0.11,0.20,39,GEN,2063,SARFARAJ,PECP,1,M,Ceiling Fan,2064
Uttar Pradesh,Jaunpur,2014,0.15,0.27,38,GEN,2694,ANIL KUMAR SINGH,IND,0,M,Kite,2694
Uttar Pradesh,Jaunpur,2014,0.39,0.72,30,GEN,7281,JOGENDRA PRASAD,IND,0,M,Scissors,7281
Uttar Pradesh,Jaunpur,2014,3.47,6.37,38,GEN,64093,DHANANJAY SINGH,IND,44,M,Auto-,64137
Uttar Pradesh,Jaunpur,2014,0.15,0.28,43,GEN,2773,YOGISH CHANDRA,IND,0,M,BUCKET,2773
Uttar Pradesh,Jaunpur,2014,1.13,2.07,27,GEN,20819,RAVIKANT YADAV,IND,13,M,Batsman,20832
Uttar Pradesh,Jaunpur,2014,0.11,0.21,29,GEN,2109,VIMAL KUMAR YADAV,IND,0,M,Electric Pole,2109
Uttar Pradesh,Jaunpur,2014,0.10,0.18,33,GEN,1863,DR. SANJIVAN BIND,IND,0,M,Table,1863
Uttar Pradesh,Machhlishahr,2014,10.12,19.18,53,SC,191175,TUFANI,SP,212,M,Bicycle,191387
Uttar Pradesh,Machhlishahr,2014,1.92,3.64,42,SC,36258,TUFANI NISHAD,INC,17,M,Hand,36275
Uttar Pradesh,Machhlishahr,2014,14.06,26.66,50,SC,265700,BHOLANATH ALIAS,BSP,355,M,Elephant,266055
Uttar Pradesh,Machhlishahr,2014,23.16,43.91,46,SC,437723,RAM CHARITRA,BJP,487,M,Lotus,438210
Uttar Pradesh,Machhlishahr,2014,0.99,1.88,59,SC,18775,SUBAS CHANDRA,CPI,2,M,Ears of,18777
Uttar Pradesh,Machhlishahr,2014,0.49,0.92,26,SC,9200,RAJ ALIAS VIRENDRA,AAAP,23,M,Broom,9223
Uttar Pradesh,Machhlishahr,2014,0.08,0.16,35,SC,1552,RAJESH,JD(U),0,M,Arrow,1552
Uttar Pradesh,Machhlishahr,2014,0.08,0.15,39,SC,1542,LALJI,BSCP,1,M,FLUTE,1543
Uttar Pradesh,Machhlishahr,2014,0.11,0.21,57,SC,2108,SIKANDAR,BMUP,6,M,Cot,2114
Uttar Pradesh,Machhlishahr,2014,0.08,0.15,46,SC,1467,SURESH GAUTAM,ARVP,0,M,Razor,1467
Uttar Pradesh,Machhlishahr,2014,0.14,0.27,47,SC,2668,HARI,SBSP,1,M,Ring,2669
Uttar Pradesh,Machhlishahr,2014,0.14,0.27,46,SC,2706,OMPRAKASH ALIAS,IND,2,M,Ceiling Fan,2708
Uttar Pradesh,Machhlishahr,2014,0.23,0.44,47,SC,4362,RAJESH SONKAR,IND,0,M,Bat,4362
Uttar Pradesh,Machhlishahr,2014,0.41,0.78,46,SC,7833,SHRAVAN KUMAR,IND,0,M,Cup &,7833
Uttar Pradesh,Machhlishahr,2014,0.28,0.53,69,SC,5278,HARINATH,IND,1,M,Kettle,5279
Uttar Pradesh,Ghazipur,2014,13.41,24.49,56,GEN,241542,KAILASH NATH SINGH,BSP,103,M,Elephant,241645
Uttar Pradesh,Ghazipur,2014,1.05,1.92,35,GEN,18904,MO. MAKSUD KHAN,INC,4,M,Hand,18908
Uttar Pradesh,Ghazipur,2014,17.04,31.11,55,GEN,306791,MANOJ SINHA,BJP,138,M,Lotus,306929
Uttar Pradesh,Ghazipur,2014,15.24,27.82,47,GEN,274337,SMT SHIVKANYA,SP,140,F,Bicycle,274477
Uttar Pradesh,Ghazipur,2014,0.22,0.41,60,GEN,4018,ISHWAR DEV,ARVP,1,M,Razor,4019
Uttar Pradesh,Ghazipur,2014,0.36,0.66,53,GEN,6512,ISHWARI,CPI(ML),0,M,Flag with,6512
Uttar Pradesh,Ghazipur,2014,0.13,0.24,40,GEN,2416,OMKAR CHAUHAN,JPS,0,M,Saw,2416
Uttar Pradesh,Ghazipur,2014,0.06,0.11,54,GEN,1111,GUPTESHWAR,LD,0,M,Battery,1111
Uttar Pradesh,Ghazipur,2014,0.12,0.22,39,GEN,2122,DEENDAYAL,PMSP,0,M,Walking,2122
Uttar Pradesh,Ghazipur,2014,3.30,6.03,60,GEN,59502,DHARM YADAV ALIAS,RPD,8,M,Kite,59510
Uttar Pradesh,Ghazipur,2014,0.20,0.36,30,GEN,3584,PAPPU,EKSP,1,M,Cup &,3585
Uttar Pradesh,Ghazipur,2014,0.38,0.70,48,GEN,6917,BRIJ BHUSHAN,AAAP,8,M,Broom,6925
Uttar Pradesh,Ghazipur,2014,0.14,0.25,44,GEN,2483,BHARAT,JRPa,1,M,Scissors,2484
Uttar Pradesh,Ghazipur,2014,0.19,0.35,55,SC,3468,RAJENDRA NATH RAM,BMUP,0,M,Cot,3468
Uttar Pradesh,Ghazipur,2014,0.35,0.65,51,GEN,6381,SATYA DEV YADAV,NAP,0,M,HOCKEY &,6381
Uttar Pradesh,Ghazipur,2014,1.89,3.46,53,GEN,34084,ARUN KUMAR SINGH,IND,9,M,Bat,34093
Uttar Pradesh,Ghazipur,2014,0.27,0.50,53,SC,4889,KUBER,IND,0,M,Kettle,4889
Uttar Pradesh,Ghazipur,2014,0.09,0.16,71,GEN,1588,LAKSHAMAN,IND,0,M,Pot,1588
Uttar Pradesh,Chandauli,2014,16.16,26.25,49,GEN,257200,ANIL KUMAR MAURYA,BSP,179,M,Elephant,257379
Uttar Pradesh,Chandauli,2014,1.71,2.77,29,GEN,27182,TARUN PATEL URF,INC,12,M,Hand,27194
Uttar Pradesh,Chandauli,2014,26.00,42.23,57,GEN,413760,DR MAHENDRA NATH,BJP,375,M,Lotus,414135
Uttar Pradesh,Chandauli,2014,12.82,20.82,57,GEN,204036,RAMKISHUN,SP,109,M,Bicycle,204145
Uttar Pradesh,Chandauli,2014,0.98,1.59,42,GEN,15583,IRSHAD,AAAP,15,M,Broom,15598
Uttar Pradesh,Chandauli,2014,0.09,0.14,47,SC,1362,CHANCHAL,JRPa,0,M,Bat,1362
Uttar Pradesh,Chandauli,2014,0.16,0.26,31,ST,2502,JITENDRA,GGP,0,M,Cup &,2502
Uttar Pradesh,Chandauli,2014,0.08,0.13,43,GEN,1318,MRITUNJAYA PANDEY,JaRaPa,0,M,Whistle,1318
Uttar Pradesh,Chandauli,2014,0.09,0.15,47,GEN,1423,RAMASHANKER,BSKD,0,M,Walking,1423
Uttar Pradesh,Chandauli,2014,0.39,0.63,25,GEN,6169,RAJA JAISWAL,AITC,1,M,Flowers and,6170
Uttar Pradesh,Chandauli,2014,0.49,0.79,30,GEN,7767,RAJENDRA,PMSP,0,M,Saw,7767
Uttar Pradesh,Chandauli,2014,0.15,0.24,50,GEN,2386,RAM DULAR,CPI(ML),0,M,Flag with,2386
Uttar Pradesh,Chandauli,2014,0.24,0.40,63,GEN,3881,DR. VINAY KUMAR,INL,1,M,Iron,3882
Uttar Pradesh,Chandauli,2014,0.19,0.30,42,GEN,2987,SHASHI SINHA,ESKP,1,F,Battery,2988
Uttar Pradesh,Chandauli,2014,0.31,0.51,38,GEN,4992,SANJEEV SINGH,SBSP,1,M,Ring,4993
Uttar Pradesh,Chandauli,2014,0.55,0.89,72,GEN,8755,DR. HARIDWAR SINGH,JD(U),1,M,Arrow,8756
Uttar Pradesh,Chandauli,2014,0.30,0.49,39,SC,4766,HEERALAL,BMUP,2,M,Cart,4768
Uttar Pradesh,Chandauli,2014,0.09,0.15,39,GEN,1482,GULVAS,IND,0,F,Kettle,1482
Uttar Pradesh,Chandauli,2014,0.17,0.28,57,GEN,2769,BINDU,IND,0,M,Scissors,2769
Uttar Pradesh,Chandauli,2014,0.26,0.43,34,GEN,4221,RAJNARAYAN,IND,0,M,Cauliflower,4221
Uttar Pradesh,Chandauli,2014,0.13,0.22,30,GEN,2148,SANJAI,IND,0,M,Auto-,2148
Uttar Pradesh,Varanasi,2014,4.28,7.34,42,GEN,75541,AJAY RAI,INC,73,M,Hand,75614
Uttar Pradesh,Varanasi,2014,2.56,4.39,55,GEN,45266,KAILASH CHAURASIYA,SP,25,M,Bicycle,45291
Uttar Pradesh,Varanasi,2014,32.89,56.37,63,GEN,580423,NARENDRA MODI,BJP,599,M,Lotus,581022
Uttar Pradesh,Varanasi,2014,3.43,5.88,48,GEN,60534,VIJAY PRAKASH,BSP,45,M,Elephant,60579
Uttar Pradesh,Varanasi,2014,0.14,0.24,57,GEN,2457,HIRALAL YADAV,CPM,0,M,"Hammer,",2457
Uttar Pradesh,Varanasi,2014,0.12,0.20,47,GEN,2037,A.K. AGGARWAL,AGRJP,0,M,Pen Nib with,2037
Uttar Pradesh,Varanasi,2014,0.09,0.16,38,GEN,1644,ABHIMANYU SINGH,BMUP,0,M,Cot,1644
Uttar Pradesh,Varanasi,2014,11.85,20.30,45,GEN,209111,ARVIND KEJRIWAL,AAAP,127,M,Broom,209238
Uttar Pradesh,Varanasi,2014,0.21,0.35,29,GEN,3634,ARUN,BSCP,0,M,FLUTE,3634
Uttar Pradesh,Varanasi,2014,0.15,0.26,56,GEN,2674,INDIRA TIWARI,AITC,0,F,Flowers and,2674
Uttar Pradesh,Varanasi,2014,0.05,0.09,30,GEN,878,USMAN,RsAD,0,M,Walking,878
Uttar Pradesh,Varanasi,2014,0.06,0.11,39,GEN,1144,OM GURU CHARAN,ssrd,0,M,Grapes,1144
Uttar Pradesh,Varanasi,2014,0.10,0.17,77,GEN,1740,DEVI PRASAD NAND,MADP,0,M,Auto-,1740
Uttar Pradesh,Varanasi,2014,0.13,0.22,47,GEN,2277,NARENDRA NATH,JSEP,0,M,Letter Box,2277
Uttar Pradesh,Varanasi,2014,0.07,0.11,42,GEN,1172,BACHCHELAL,LPSP,0,M,Gas,1172
Uttar Pradesh,Varanasi,2014,0.24,0.42,38,SC,4327,RAJESH BHARTI,RaAD,0,M,Kite,4327
Uttar Pradesh,Varanasi,2014,0.08,0.13,60,GEN,1376,RAM LAKHAN GUPTA,JAP,0,M,Almirah,1376
Uttar Pradesh,Varanasi,2014,0.06,0.10,56,GEN,997,LALLAN,MaJP,0,M,Television,997
Uttar Pradesh,Varanasi,2014,0.11,0.19,54,GEN,2000,SHIVHARI AGARWAL,BhNP,0,M,Black Board,2000
Uttar Pradesh,Varanasi,2014,0.08,0.14,28,SC,1434,SANTOSH KUMAR,RVMP,0,M,Camera,1434
Uttar Pradesh,Varanasi,2014,0.05,0.08,29,SC,838,HARI LAL,RaIP,0,M,Stethoscope,838
Uttar Pradesh,Varanasi,2014,0.07,0.12,34,GEN,1202,HEMANT KUMAR,INL,0,M,Iron,1202
Uttar Pradesh,Varanasi,2014,0.05,0.09,50,GEN,937,AHMED SOHEL,IND,0,M,Hat,937
Uttar Pradesh,Varanasi,2014,0.13,0.23,42,GEN,2323,IFTEKHAR KURAISHI,IND,0,M,Bat,2323
Uttar Pradesh,Varanasi,2014,0.07,0.11,42,ST,1151,GHANSHYAM,IND,0,M,Pot,1151
Uttar Pradesh,Varanasi,2014,0.09,0.15,48,GEN,1524,JOHNSON THOMAS,IND,0,M,Table Lamp,1524
Uttar Pradesh,Varanasi,2014,0.07,0.13,55,GEN,1306,NARENDRA BAHADUR,IND,0,M,Cup &,1306
Uttar Pradesh,Varanasi,2014,0.08,0.13,42,GEN,1361,PRAKASH PRASAD,IND,0,M,Coconut,1361
Uttar Pradesh,Varanasi,2014,0.06,0.11,47,GEN,1089,PRABHAT KUMAR,IND,0,M,Air,1089
Uttar Pradesh,Varanasi,2014,0.10,0.18,60,GEN,1807,PRAMOD KUMAR,IND,0,M,Sewing,1807
Uttar Pradesh,Varanasi,2014,0.07,0.12,35,GEN,1192,BACHCHAN PRASAD,IND,0,M,Glass,1192
Uttar Pradesh,Varanasi,2014,0.16,0.28,50,GEN,2850,BASEER KINNAR,IND,0,O,Harmonium,2850
Uttar Pradesh,Varanasi,2014,0.06,0.10,35,GEN,1074,MANOJ KUMAR,IND,0,M,Scissors,1074
Uttar Pradesh,Varanasi,2014,0.03,0.06,57,GEN,573,MAHENDRA MISHRA,IND,0,M,Battery,573
Uttar Pradesh,Varanasi,2014,0.06,0.10,41,GEN,1012,RAVINDRA KUMAR,IND,0,M,Pressure,1012
Uttar Pradesh,Varanasi,2014,0.04,0.07,45,GEN,677,RAJIV KUMAR MISHRA,IND,0,M,Telephone,677
Uttar Pradesh,Varanasi,2014,0.08,0.13,54,GEN,1367,RAJENDRA PRASAD,IND,0,M,Helmet,1367
Uttar Pradesh,Varanasi,2014,0.02,0.04,50,GEN,423,RAMPYARE SINGH,IND,0,M,Whistle,423
Uttar Pradesh,Varanasi,2014,0.02,0.03,43,GEN,312,SHIV KUMAR SHAH,IND,0,M,Ring,312
Uttar Pradesh,Varanasi,2014,0.03,0.04,32,GEN,459,SATISH SHANKAR,IND,0,M,Table,459
Uttar Pradesh,Varanasi,2014,0.03,0.06,42,GEN,599,SATYAPRAKASH,IND,0,M,Envelope,599
Uttar Pradesh,Varanasi,2014,0.17,0.29,54,GEN,3023,SARVESH KUMAR,IND,0,M,Carrot,3023
Uttar Pradesh,Bhadohi,2014,0.42,0.79,46,GEN,7732,DR. AKHILESH KUMAR,NCP,2,M,Clock,7734
Uttar Pradesh,Bhadohi,2014,13.39,25.00,56,GEN,245437,RAKESH DHAR,BSP,117,M,Elephant,245554
Uttar Pradesh,Bhadohi,2014,22.01,41.10,57,GEN,403583,VIRENDRA SINGH,BJP,112,M,Lotus,403695
Uttar Pradesh,Bhadohi,2014,1.23,2.30,58,GEN,22569,SARTAJ IMAM,INC,4,M,Hand,22573
Uttar Pradesh,Bhadohi,2014,13.01,24.30,37,GEN,238570,SEEMA MISHRA,SP,142,F,Bicycle,238712
Uttar Pradesh,Bhadohi,2014,0.32,0.59,43,GEN,5807,AJAY KUMAR MAURYA,PMSP,1,M,Saw,5808
Uttar Pradesh,Bhadohi,2014,1.47,2.75,61,GEN,26985,TEJ BAHADUR YADAV,JD(U),10,M,Arrow,26995
Uttar Pradesh,Bhadohi,2014,0.10,0.20,37,GEN,1920,RAJESH KUMAR ALIAS,AMP,0,M,Ceiling Fan,1920
Uttar Pradesh,Bhadohi,2014,0.13,0.25,38,GEN,2440,RAM SAGAR BIND,QED,2,M,Glass,2442
Uttar Pradesh,Bhadohi,2014,0.12,0.22,31,GEN,2191,CHANDRASHEKHAR,IND,0,M,FLUTE,2191
Uttar Pradesh,Bhadohi,2014,0.11,0.20,33,SC,1964,JAGJEEVAN RAM,IND,0,M,Walking,1964
Uttar Pradesh,Bhadohi,2014,0.23,0.42,41,SC,4168,JEEVAN KUMAR,IND,1,M,Kettle,4169
Uttar Pradesh,Bhadohi,2014,0.24,0.44,55,GEN,4319,RAM SAKHA TRIPATHI,IND,0,M,Almirah,4319
Uttar Pradesh,Bhadohi,2014,0.26,0.49,45,GEN,4821,SANTRAJ SINGH,IND,0,M,Kite,4821
Uttar Pradesh,Mirzapur,2014,8.87,15.15,37,GEN,152663,LALITESH PATI,INC,3,M,Hand,152666
Uttar Pradesh,Mirzapur,2014,12.64,21.58,34,GEN,217452,SAMUDRA BIND,BSP,5,F,Elephant,217457
Uttar Pradesh,Mirzapur,2014,6.33,10.80,52,GEN,108858,SURENDRA SINGH,SP,1,M,Bicycle,108859
Uttar Pradesh,Mirzapur,2014,25.37,43.32,33,GEN,436500,ANUPRIYA SINGH,AD,36,F,Cup &,436536
Uttar Pradesh,Mirzapur,2014,0.39,0.67,35,GEN,6762,AJAD,GGP,0,M,Coat,6762
Uttar Pradesh,Mirzapur,2014,0.24,0.42,52,SC,4209,JITTOO RAM RATNA,LD,0,M,Cauliflower,4209
Uttar Pradesh,Mirzapur,2014,0.24,0.41,46,SC,4148,JEERA BHARTI,CPI(ML),0,F,Flag with,4148
Uttar Pradesh,Mirzapur,2014,0.25,0.43,54,GEN,4317,BRIJESH KUMAR RAI,AAAP,1,M,Broom,4318
Uttar Pradesh,Mirzapur,2014,0.19,0.33,63,SC,3324,BHAGWAN DAS,BMUP,0,M,Cot,3324
Uttar Pradesh,Mirzapur,2014,0.12,0.21,63,SC,2138,RADHESHYAM INSAN,BRPI,0,M,Batsman,2138
Uttar Pradesh,Mirzapur,2014,0.26,0.45,47,GEN,4548,VINEET SAHAI,AITC,0,M,Flowers and,4548
Uttar Pradesh,Mirzapur,2014,0.26,0.44,44,GEN,4405,SHIVRAJ SAHNI,PMSP,0,M,Saw,4405
Uttar Pradesh,Mirzapur,2014,0.40,0.68,32,GEN,6811,SANTOSH KUMAR,SPP,0,M,Bat,6811
Uttar Pradesh,Mirzapur,2014,0.25,0.43,28,GEN,4304,SARVESH DUBEY,RPI(A),0,M,Sewing,4304
Uttar Pradesh,Mirzapur,2014,0.28,0.48,48,GEN,4787,SUKCHARA NAND URF,SHS,0,M,Bow &,4787
Uttar Pradesh,Mirzapur,2014,0.65,1.12,29,SC,11245,ASHOK KUMAR,IND,0,M,Harmonium,11245
Uttar Pradesh,Mirzapur,2014,0.19,0.33,45,GEN,3300,ADESH TYAGI,IND,0,M,Ceiling Fan,3300
Uttar Pradesh,Mirzapur,2014,0.21,0.36,48,GEN,3627,DR. KARNAIL SINGH,IND,0,M,Telephone,3627
Uttar Pradesh,Mirzapur,2014,0.14,0.23,41,SC,2363,GIRJA SHANKAR URF,IND,0,M,PENCIL,2363
Uttar Pradesh,Mirzapur,2014,0.27,0.46,42,SC,4639,DEVI,IND,0,M,Pen Stand,4639
Uttar Pradesh,Mirzapur,2014,0.12,0.20,56,SC,2010,RAJA RAM,IND,0,M,FLUTE,2010
Uttar Pradesh,Mirzapur,2014,0.46,0.79,53,SC,7947,RAM MURAT,IND,0,M,Coconut,7947
Uttar Pradesh,Mirzapur,2014,0.16,0.27,53,SC,2685,HINCH LAL,IND,0,M,Auto-,2685
Uttar Pradesh,Robertsganj,2014,1.49,2.75,50,SC,24362,ASHOK KUMAR,CPI,1,M,Ears of,24363
Uttar Pradesh,Robertsganj,2014,23.08,42.69,41,SC,378095,CHHOTELAL,BJP,116,M,Lotus,378211
Uttar Pradesh,Robertsganj,2014,8.30,15.35,62,SC,135916,PAKAUDI LAL KOL,SP,50,M,Bicycle,135966
Uttar Pradesh,Robertsganj,2014,5.26,9.73,60,SC,86234,BHAGWATI PRASAD,INC,1,M,Hand,86235
Uttar Pradesh,Robertsganj,2014,11.45,21.19,55,SC,187652,SHARADA PRASAD,BSP,73,M,Elephant,187725
Uttar Pradesh,Robertsganj,2014,0.32,0.60,40,SC,5307,GUN DEVI ( GYANI,QED,0,F,Glass,5307
Uttar Pradesh,Robertsganj,2014,0.30,0.55,70,SC,4890,S. R. DARAPURI,AIPF,1,M,Camera,4891
Uttar Pradesh,Robertsganj,2014,0.18,0.33,70,SC,2966,MANGOI,BMUP,0,M,Cot,2966
Uttar Pradesh,Robertsganj,2014,0.60,1.12,43,SC,9912,RAVI SHANKAR,AAAP,1,M,Broom,9913
Uttar Pradesh,Robertsganj,2014,0.18,0.34,35,SC,2980,RAJKUMAR,shsap,2,M,Almirah,2982
Uttar Pradesh,Robertsganj,2014,0.37,0.69,52,SC,6101,SHANKAR KOL,CPI(ML),0,M,Flag with,6101
Uttar Pradesh,Robertsganj,2014,0.34,0.63,29,SC,5613,ARUN SINGH(CHERO),IND,0,M,Scissors,5613
Uttar Pradesh,Robertsganj,2014,0.57,1.06,44,SC,9408,RAMBRIKSHA,IND,0,M,Cup &,9408
Uttar Pradesh,Robertsganj,2014,0.47,0.87,51,SC,7703,LAWRENCE ANTHONY,IND,0,M,Air,7703
West Bengal,Cooch,2014,4.62,5.59,61,SC,74453,KESHAB CHANDRA,INC,87,M,Hand,74540
West Bengal,Cooch,2014,0.97,1.18,71,SC,15678,GIRINDRA NATH,BSP,5,M,Elephant,15683
West Bengal,Cooch,2014,27.23,32.96,48,SC,437987,DIPAK KUMAR ROY,AIFB,1405,M,Lion,439392
West Bengal,Cooch,2014,32.63,39.50,65,SC,525275,RENUKA SINHA,AITC,1224,F,Flowers and,526499
West Bengal,Cooch,2014,13.49,16.33,64,SC,217193,HEM CHANDRA,BJP,460,M,Lotus,217653
West Bengal,Cooch,2014,0.44,0.53,47,SC,7123,KAMAL KRISHNA,RaJSP,2,M,Candles,7125
West Bengal,Cooch,2014,0.26,0.31,59,SC,4166,DALENDRA NATH RAY,AMB,3,M,Batsman,4169
West Bengal,Cooch,2014,0.42,0.51,63,SC,6732,NRIPEN KARJEE,SUCI,10,M,Glass,6742
West Bengal,Cooch,2014,0.32,0.39,44,SC,5133,PIJUSH BARMAN,WPOI,4,M,Battery,5137
West Bengal,Cooch,2014,0.36,0.43,41,SC,5792,HAREKRISHNA,RPI(A),4,M,Sewing,5796
West Bengal,Cooch,2014,0.82,0.99,46,SC,13189,BANGSHI BADAN,IND,16,M,Cup &,13205
West Bengal,Cooch,2014,0.31,0.38,58,SC,5055,HITENDRA DAS,IND,4,M,Basket,5059
West Bengal,Alipurduars,2014,0.75,0.90,62,ST,11036,ELIASH NARJINARY,BSP,3,M,Elephant,11039
West Bengal,Alipurduars,2014,24.64,29.58,47,ST,361685,DASRATH TIRKEY,AITC,768,M,Flowers and,362453
West Bengal,Alipurduars,2014,22.83,27.41,31,ST,335410,BIRENDRA BARA,BJP,447,M,Lotus,335857
West Bengal,Alipurduars,2014,23.19,27.84,60,ST,340119,MANOHAR TIRKEY,RSP,937,M,Spade &,341056
West Bengal,Alipurduars,2014,7.94,9.53,43,ST,116618,JOSEPH MUNDA,INC,100,M,Hand,116718
West Bengal,Alipurduars,2014,0.41,0.49,30,ST,5961,ISHABELA KUJUR,RaJSP,0,F,Candles,5961
West Bengal,Alipurduars,2014,0.36,0.44,68,ST,5339,BILKAN BARA,SWJP,1,M,Battery,5340
West Bengal,Alipurduars,2014,0.48,0.58,36,ST,7123,SUBASH CHIK BARAIK,SUCI,8,M,Glass,7131
West Bengal,Alipurduars,2014,0.52,0.63,57,ST,7675,DR. KAPIN CH. BORO,IND,1,M,Cup &,7676
West Bengal,Alipurduars,2014,0.71,0.85,60,ST,10445,PAUL DEXION,IND,5,M,Basket,10450
West Bengal,Jalpaiguri,2014,0.79,0.93,65,SC,12143,KSHITISH CHANDRA,BSP,4,M,Elephant,12147
West Bengal,Jalpaiguri,2014,32.31,37.93,57,SC,493913,BIJOY CHANDRA,AITC,860,M,Flowers and,494773
West Bengal,Jalpaiguri,2014,27.76,32.60,58,SC,423965,MAHENDRA KUMAR,CPM,1202,M,"Hammer,",425167
West Bengal,Jalpaiguri,2014,14.47,16.99,61,SC,221326,SATYALAL SARKAR,BJP,267,M,Lotus,221593
West Bengal,Jalpaiguri,2014,5.72,6.72,68,SC,87472,SUKHBILAS BARMA,INC,116,M,Hand,87588
West Bengal,Jalpaiguri,2014,0.32,0.38,58,SC,4900,DILIP SARKAR,BMUP,0,M,Cot,4900
West Bengal,Jalpaiguri,2014,0.19,0.22,68,SC,2834,DHIRENDRA NATH,AMB,1,M,Battery,2835
West Bengal,Jalpaiguri,2014,0.29,0.35,43,SC,4500,DHRITIMAN ROY,RaJSP,1,M,Candles,4501
West Bengal,Jalpaiguri,2014,0.43,0.51,38,SC,6605,HARIPADA BARMAN,RJNP,3,M,HOCKEY &,6608
West Bengal,Jalpaiguri,2014,0.61,0.71,60,SC,9278,HARIBHAKTA SARDAR,SUCI,5,M,Glass,9283
West Bengal,Jalpaiguri,2014,0.50,0.59,41,SC,7634,HAREKRISHNA,RPI(A),2,M,Sewing,7636
West Bengal,Jalpaiguri,2014,0.56,0.66,61,SC,8544,SUBHAS BISWAS,IND,1,M,Coconut,8545
West Bengal,Darjeeling,2014,33.97,42.73,63,GEN,487864,S.S.AHLUWALIA,BJP,393,M,Lotus,488257
West Bengal,Darjeeling,2014,0.42,0.53,38,SC,6039,KAKALI MAJUMDAR,BSP,1,F,Elephant,6040
West Bengal,Darjeeling,2014,20.25,25.47,37,ST,290769,BHAI CHUNG BHUTIA,AITC,249,M,Flowers and,291018
West Bengal,Darjeeling,2014,11.63,14.63,41,GEN,167069,SAMAN PATHAK,CPM,117,M,"Hammer,",167186
West Bengal,Darjeeling,2014,6.27,7.88,43,GEN,89993,SUJAY GHATAK,INC,83,M,Hand,90076
West Bengal,Darjeeling,2014,0.28,0.35,63,GEN,3991,GOUTAM,SUCI,2,M,Glass,3993
West Bengal,Darjeeling,2014,0.14,0.18,55,GEN,2027,NIRANJAN SAHA,AMB,2,M,Battery,2029
West Bengal,Darjeeling,2014,0.20,0.25,66,ST,2886,NIMA LAMA,grac,20,M,Candles,2906
West Bengal,Darjeeling,2014,0.15,0.18,41,ST,2100,LALIT SINGHA,BMUP,0,M,Cot,2100
West Bengal,Darjeeling,2014,0.21,0.27,34,GEN,3043,SUNIL PANDIT,RJNP,0,M,HOCKEY &,3043
West Bengal,Darjeeling,2014,0.38,0.48,53,GEN,5448,ARUN KUMAR,IND,1,M,Ceiling Fan,5449
West Bengal,Darjeeling,2014,3.88,4.88,53,ST,55547,MAHENDRA P. LAMA,IND,220,M,Table Lamp,55767
West Bengal,Darjeeling,2014,0.42,0.53,59,SC,6099,RABINDRA ROY,IND,1,M,Pen Stand,6100
West Bengal,Raiganj,2014,22.77,28.50,53,GEN,315507,DEEPA DASMUNSI,INC,374,F,Hand,315881
West Bengal,Raiganj,2014,14.64,18.32,79,GEN,202868,NIMU BHOWMICK,BJP,263,M,Lotus,203131
West Bengal,Raiganj,2014,13.89,17.38,66,GEN,192408,PABITRA RANJAN,AITC,290,M,Flowers and,192698
West Bengal,Raiganj,2014,22.88,28.64,56,GEN,316863,MD. SALIM,CPM,652,M,"Hammer,",317515
West Bengal,Raiganj,2014,0.41,0.51,38,SC,5627,SWAPAN KUMAR DAS,BSP,2,M,Elephant,5629
West Bengal,Raiganj,2014,0.25,0.31,64,GEN,3470,ZAMEERUL HASAN,AIUDF,1,M,Lock and,3471
West Bengal,Raiganj,2014,0.62,0.78,42,SC,8591,DULAL RAJBANSHI,SUCI,1,M,Glass,8592
West Bengal,Raiganj,2014,0.24,0.30,48,SC,3335,NANDAKISHOR,AMB,3,M,Candles,3338
West Bengal,Raiganj,2014,0.26,0.33,50,GEN,3610,PASARUL ALAM,AAAP,4,M,Broom,3614
West Bengal,Raiganj,2014,0.40,0.50,41,ST,5541,BABLU SOREN,JDP,3,M,Cup &,5544
West Bengal,Raiganj,2014,2.33,2.91,51,GEN,32295,SUDIIP RANJAN SEN,SP,8,M,Bicycle,32303
West Bengal,Raiganj,2014,0.40,0.50,55,GEN,5548,SUBRATA ADHIKARY,IND,0,M,Dao,5548
West Bengal,Balurghat,2014,32.65,38.52,47,GEN,408857,ARPITA GHOSH,AITC,784,F,Flowers and,409641
West Bengal,Balurghat,2014,6.43,7.59,53,GEN,80640,OM PRAKAS MISHRA,INC,75,M,Hand,80715
West Bengal,Balurghat,2014,24.13,28.46,65,GEN,302071,BIMALENDU SARKAR,RSP,606,M,Spade &,302677
West Bengal,Balurghat,2014,17.78,20.97,53,GEN,222535,BISWAPRIYA ROY,BJP,479,M,Lotus,223014
West Bengal,Balurghat,2014,0.37,0.43,31,ST,4578,RAJEN HANSDA,BSP,3,M,Elephant,4581
